energy,sigma
0.892534,0.000192778
0.892638,0.000198665
0.892751,0.000206102
0.892864,0.000214974
0.892977,0.000225456
0.89309,0.00023782
0.893166,0.000247273
0.893241,0.000257886
0.893317,0.000269725
0.893392,0.000282922
0.893467,0.000297777
0.893543,0.000314462
0.893618,0.000333226
0.893693,0.000354355
0.893768,0.000378178
0.893825,0.000398031
0.893882,0.000419774
0.893938,0.000443587
0.893995,0.00046966
0.894051,0.000498185
0.894108,0.000529352
0.894164,0.000563338
0.894221,0.000600288
0.894277,0.000640295
0.894334,0.000683374
0.894409,0.000745389
0.894488,0.000815372
0.894686,0.000998052
0.894759,0.00106021
0.89481,0.00109802
0.894861,0.00112951
0.894912,0.00115331
0.894963,0.00116835
0.895006,0.00117366
0.895015,0.00117387
0.895056,0.00117085
0.895096,0.00116164
0.895137,0.00114655
0.895177,0.0011261
0.895237,0.00108755
0.895296,0.00104105
0.895375,0.000971273
0.895569,0.000789747
0.895644,0.000723397
0.89572,0.000661814
0.895776,0.000619119
0.895833,0.000579498
0.895889,0.000542907
0.895946,0.000509233
0.896002,0.000478315
0.896059,0.000449974
0.896115,0.000424016
0.896172,0.00040025
0.896228,0.000378486
0.896285,0.00035855
0.89636,0.000334523
0.896436,0.000313091
0.896511,0.000293936
0.896586,0.000276779
0.896662,0.000261376
0.896737,0.000247514
0.896812,0.00023501
0.896888,0.000223703
0.896963,0.000213456
0.897038,0.000204146
0.897151,0.000191715
0.897264,0.000180862
0.897347,0.000173765
0.897438,0.000166746
0.897528,0.000160409
0.897664,0.000151998
0.897799,0.000144661
0.897935,0.000138264
0.898025,0.000134451
0.898161,0.000129318
0.898296,0.000124779
0.898455,0.000120161
0.898613,0.000116174
0.898801,0.000112108
0.89899,0.000108653
0.899216,0.00010522
0.899442,0.000102422
0.899668,0.000100195
0.899894,9.84E-05
0.900195,9.68E-05
0.900496,9.58E-05
0.900798,9.54E-05
0.901099,9.56E-05
0.9014,9.65E-05
0.901702,9.80E-05
0.901928,9.97E-05
0.902154,0.000101735
0.90238,0.000104375
0.902606,0.000107636
0.902833,0.00011171
0.902984,0.000114967
0.903135,0.000118748
0.903276,0.00012283
0.903406,0.00012718
0.903538,0.000132251
0.903671,0.000138247
0.903771,0.000143381
0.90387,0.000149218
0.90397,0.000155887
0.904069,0.000163556
0.904169,0.000172443
0.904235,0.000179182
0.904302,0.000186693
0.904368,0.000195103
0.904434,0.000204569
0.904501,0.000215281
0.904566,0.000227343
0.904631,0.000240989
0.90468,0.00025254
0.904729,0.000265404
0.904778,0.000279834
0.904825,0.000295809
0.904873,0.000313699
0.90492,0.000333976
0.904968,0.000357059
0.905,0.000374305
0.905031,0.00039328
0.905069,0.000418634
0.905102,0.000443484
0.905136,0.000471239
0.905169,0.000502369
0.905202,0.000537431
0.905235,0.000577106
0.905257,0.000606519
0.905279,0.000638633
0.905301,0.000673778
0.905324,0.000712333
0.905346,0.000754736
0.905368,0.000801492
0.90539,0.000853184
0.90541,0.000904485
0.905428,0.000954361
0.905445,0.00100873
0.905463,0.0010681
0.905481,0.00113304
0.905498,0.00120421
0.905516,0.00128232
0.905534,0.00136817
0.905549,0.00145034
0.905569,0.00156675
0.905589,0.00169672
0.905602,0.00179173
0.905616,0.00189408
0.905629,0.0020043
0.905642,0.00212295
0.905661,0.00230934
0.90568,0.00251091
0.905698,0.00273235
0.905717,0.00297392
0.905736,0.00323486
0.905755,0.00352244
0.905789,0.00406244
0.905817,0.00449629
0.905837,0.00480042
0.905851,0.00498312
0.905864,0.00513995
0.905877,0.00526743
0.90589,0.00536514
0.905903,0.00542963
0.905915,0.00545704
0.90592,0.0054601
0.90593,0.00544932
0.90594,0.00541561
0.905956,0.00532397
0.905972,0.00518742
0.905987,0.00501261
0.906003,0.00480746
0.906023,0.00451376
0.906082,0.00357028
0.906102,0.00327247
0.906122,0.00299398
0.906142,0.00273748
0.906162,0.00250386
0.906175,0.00236064
0.906188,0.00222712
0.906202,0.00210284
0.906215,0.00198734
0.906228,0.00188007
0.906242,0.0017805
0.906262,0.00164443
0.906281,0.00152277
0.906301,0.00141388
0.906321,0.00131631
0.90634,0.00123363
0.906359,0.00115884
0.906377,0.00109105
0.906396,0.0010295
0.906415,0.000973517
0.906434,0.000922504
0.906452,0.00087593
0.906471,0.000833329
0.906492,0.000789076
0.906514,0.000748923
0.906535,0.000712415
0.906557,0.000679157
0.906578,0.000648795
0.90661,0.000608025
0.906642,0.000572214
0.906673,0.000541315
0.906705,0.000513925
0.906736,0.00048957
0.906767,0.00046782
0.906799,0.000448327
0.90683,0.000430832
0.906877,0.000407843
0.906926,0.000387379
0.906976,0.000369601
0.907026,0.00035447
0.907076,0.000341574
0.907126,0.000330582
0.90716,0.000324177
0.907227,0.000313282
0.907293,0.000304583
0.90736,0.000297731
0.907427,0.000292457
0.907494,0.000288574
0.907594,0.000284912
0.907703,0.000283401
0.907711,0.000283382
0.90783,0.000284506
0.907949,0.000287912
0.908062,0.00029305
0.908162,0.000299071
0.908295,0.000309128
0.908429,0.000321442
0.908563,0.000335998
0.908688,0.000351698
0.908813,0.000369574
0.908897,0.000382484
0.90903,0.000405119
0.909164,0.000430109
0.909298,0.000457397
0.909431,0.000486837
0.909632,0.000534411
0.910041,0.000636162
0.910191,0.000670696
0.910333,0.000699094
0.910433,0.000715688
0.910533,0.000728759
0.910634,0.00073782
0.910734,0.000742521
0.910801,0.000743123
0.910901,0.000740343
0.911001,0.000732961
0.91111,0.000720452
0.911235,0.000700826
0.911402,0.000667624
0.911602,0.000621655
0.91197,0.000533219
0.91217,0.000488401
0.912304,0.000461026
0.912437,0.00043599
0.912571,0.000413433
0.912705,0.000393421
0.912838,0.000375976
0.912905,0.000368159
0.913039,0.000354511
0.913139,0.000345964
0.913239,0.000338966
0.913339,0.000333495
0.91344,0.00032961
0.91354,0.000327396
0.913607,0.000326946
0.913719,0.000328091
0.913794,0.000330313
0.91387,0.000333884
0.913941,0.000338599
0.914007,0.000344359
0.914074,0.000351551
0.914141,0.000360351
0.914208,0.000370972
0.914275,0.000383667
0.914341,0.000398712
0.914408,0.000416396
0.914474,0.000436853
0.914522,0.000454098
0.914569,0.000473478
0.914617,0.000495275
0.914665,0.000519799
0.914715,0.000548633
0.91477,0.000584176
0.914824,0.000624752
0.91486,0.000654935
0.914896,0.000687872
0.914933,0.000723785
0.914969,0.000762893
0.915005,0.000805405
0.915041,0.000851504
0.915077,0.000901331
0.915114,0.000954958
0.915168,0.00104242
0.915222,0.0011376
0.915309,0.00130037
0.915374,0.00142247
0.915422,0.00150803
0.915455,0.00155936
0.915487,0.00160398
0.915519,0.00164016
0.915554,0.00166773
0.915581,0.00168085
0.915608,0.00168578
0.915641,0.00168026
0.915675,0.00166212
0.915709,0.00163219
0.915742,0.00159175
0.915777,0.0015404
0.91583,0.00145045
0.9159,0.0013171
0.915987,0.00114745
0.916037,0.00105453
0.916084,0.000974245
0.91613,0.000899977
0.916177,0.000831962
0.916224,0.000770109
0.91627,0.00071413
0.916306,0.00067439
0.916343,0.000637743
0.916379,0.000603965
0.916415,0.000572838
0.916451,0.000544147
0.916487,0.000517691
0.916542,0.000481786
0.916596,0.000449902
0.91665,0.000421527
0.916705,0.000396213
0.916759,0.00037357
0.916813,0.000353265
0.916868,0.000335007
0.916922,0.000318547
0.916976,0.00030367
0.917031,0.000290191
0.917103,0.00027412
0.917176,0.00025993
0.917248,0.000247385
0.91732,0.000236266
0.917393,0.000226283
0.917473,0.00021645
0.917561,0.000206945
0.917649,0.000198599
0.917737,0.000191277
0.917856,0.000182649
0.917969,0.000175746
0.918081,0.000169901
0.91821,0.000164269
0.91834,0.000159592
0.918482,0.000155516
0.918624,0.000152388
0.918773,0.000150039
0.918923,0.00014858
0.919088,0.000147946
0.919222,0.000148245
0.919355,0.000149159
0.91952,0.000151363
0.919685,0.000154716
0.919827,0.000158654
0.919968,0.000163698
0.920102,0.000169546
0.92022,0.000175824
0.920338,0.000183271
0.920456,0.000192067
0.920574,0.000202444
0.920652,0.00021038
0.920731,0.000219246
0.92081,0.000229161
0.920888,0.000240262
0.920967,0.000252706
0.921046,0.000266676
0.921124,0.000282385
0.921203,0.000300079
0.921281,0.00032004
0.92134,0.000336692
0.921399,0.000354952
0.921458,0.000374986
0.921517,0.000396974
0.921576,0.000421107
0.921635,0.000447583
0.921694,0.000476604
0.921753,0.000508362
0.921812,0.000543032
0.921871,0.000580747
0.92193,0.000621572
0.921983,0.000660949
0.92205,0.00071389
0.92215,0.000799002
0.922289,0.000920536
0.922378,0.00099401
0.922432,0.00103298
0.922485,0.00106583
0.922542,0.00109204
0.92258,0.00110429
0.922619,0.0011116
0.922657,0.00111372
0.922706,0.00110879
0.922755,0.00109567
0.922803,0.001075
0.922852,0.00104762
0.922901,0.00101464
0.922953,0.000974096
0.923026,0.000912591
0.923208,0.000752144
0.923286,0.000686495
0.923365,0.00062574
0.923424,0.0005837
0.923483,0.000544772
0.923542,0.000508907
0.923601,0.000475984
0.92366,0.000445838
0.923719,0.000418277
0.923778,0.0003931
0.923837,0.000370109
0.923896,0.000349107
0.923955,0.000329915
0.924014,0.000312362
0.924073,0.000296291
0.924151,0.000276927
0.92423,0.000259647
0.924308,0.00024419
0.924387,0.000230328
0.924466,0.000217866
0.924544,0.000206632
0.924623,0.000196482
0.924702,0.000187287
0.92478,0.000178937
0.924898,0.000167794
0.925016,0.000158071
0.925142,0.000149017
0.925236,0.000142991
0.925331,0.000137546
0.925472,0.000130312
0.925614,0.000123978
0.925755,0.000118472
0.925932,0.000112551
0.926109,0.000107479
0.926258,0.000103789
0.926408,0.000100553
0.926585,9.72E-05
0.926761,9.44E-05
0.926997,9.13E-05
0.927233,8.88E-05
0.927469,8.68E-05
0.927705,8.53E-05
0.927941,8.44E-05
0.928177,8.38E-05
0.928334,8.37E-05
0.92857,8.39E-05
0.928806,8.45E-05
0.929067,8.58E-05
0.92917,8.65E-05
0.929448,8.91E-05
0.929659,9.17E-05
0.9298,9.39E-05
0.929941,9.65E-05
0.930082,9.95E-05
0.930223,0.00010309
0.930364,0.000107276
0.930505,0.000112212
0.930619,0.000116888
0.930734,0.000122247
0.93085,0.000128535
0.930968,0.00013602
0.931046,0.000141726
0.931125,0.000148098
0.931205,0.000155317
0.931285,0.000163469
0.931365,0.000172714
0.931445,0.00018314
0.93151,0.000192808
0.931576,0.000203653
0.931642,0.000215823
0.931708,0.000229528
0.931757,0.000240966
0.931806,0.000253536
0.931856,0.000267381
0.931905,0.000282671
0.931954,0.000299599
0.932004,0.000318389
0.932053,0.000339302
0.932102,0.000362639
0.932152,0.000388751
0.932201,0.000418043
0.932234,0.000439565
0.932267,0.000462864
0.932299,0.000488108
0.932332,0.000515482
0.932365,0.000545184
0.932398,0.00057743
0.932431,0.000612443
0.932464,0.00065046
0.932497,0.000691716
0.932539,0.000749899
0.932581,0.000814278
0.932624,0.000885202
0.932666,0.000962825
0.932708,0.00104699
0.932754,0.00114481
0.932833,0.00132492
0.932897,0.00146859
0.932944,0.00156741
0.932976,0.00162498
0.933009,0.00167463
0.933042,0.00171175
0.933066,0.00173024
0.933091,0.0017401
0.933107,0.00174173
0.933132,0.00173668
0.933157,0.0017228
0.933173,0.00170884
0.933206,0.00167044
0.933239,0.00161976
0.933273,0.00155701
0.933324,0.00144959
0.933443,0.00117903
0.933495,0.0010689
0.93354,0.000978312
0.933582,0.00090032
0.933624,0.000829043
0.933667,0.000764353
0.933709,0.000705928
0.933737,0.000670242
0.93377,0.000631683
0.933803,0.000596211
0.933836,0.00056359
0.933869,0.000533593
0.933901,0.000506001
0.933934,0.000480613
0.933967,0.00045724
0.934017,0.000425582
0.934066,0.000397546
0.934115,0.000372675
0.934165,0.000350575
0.934214,0.000330906
0.934263,0.000313377
0.934313,0.000297736
0.934362,0.000283769
0.934411,0.000271291
0.93446,0.000260145
0.934526,0.000247124
0.934592,0.000235963
0.934658,0.000226446
0.934723,0.0002184
0.934789,0.000211688
0.93486,0.000205857
0.93493,0.000201344
0.935001,0.000198097
0.935071,0.000196064
0.935146,0.000195254
0.935207,0.000195667
0.935267,0.000197061
0.935327,0.000199503
0.935387,0.000203119
0.935448,0.000208023
0.935501,0.00021356
0.935551,0.000219939
0.935601,0.000227625
0.935651,0.00023678
0.935701,0.000247659
0.935749,0.000259768
0.93579,0.000272032
0.93583,0.000286148
0.935871,0.000302428
0.935912,0.000321232
0.93594,0.000335377
0.935967,0.000350986
0.935994,0.000368234
0.936022,0.000387316
0.936049,0.000408456
0.936076,0.000431907
0.936104,0.000457953
0.936131,0.000486913
0.936158,0.000519142
0.936183,0.00055085
0.936204,0.000581198
0.936225,0.000614192
0.936246,0.000650043
0.936267,0.000688963
0.936289,0.000731151
0.93631,0.000776781
0.936331,0.000825986
0.93636,0.000898597
0.936387,0.000973471
0.936415,0.00105376
0.936451,0.00116726
0.936508,0.00134854
0.936539,0.00143981
0.93656,0.00149396
0.93658,0.0015404
0.936601,0.0015772
0.936622,0.0016027
0.936637,0.00161366
0.936653,0.00161728
0.936668,0.00161333
0.936684,0.00160183
0.936705,0.00157529
0.936726,0.00153714
0.936747,0.00148965
0.936767,0.00143509
0.936798,0.00134342
0.93688,0.00108142
0.936909,0.000991549
0.936937,0.000913912
0.936964,0.000842089
0.936991,0.000776291
0.937019,0.000716426
0.937046,0.000662223
0.937067,0.000623731
0.937088,0.000588228
0.93711,0.0005555
0.937131,0.000525337
0.937152,0.000497532
0.937173,0.000471893
0.937195,0.000448234
0.937216,0.000426388
0.937243,0.000400709
0.937271,0.000377464
0.937298,0.000356383
0.937325,0.000337229
0.937352,0.00031979
0.93738,0.000303881
0.937407,0.00028934
0.937434,0.000276022
0.937465,0.000262504
0.937495,0.000250188
0.937526,0.00023894
0.937571,0.000223823
0.937617,0.000210522
0.937662,0.000198772
0.937712,0.000187388
0.937765,0.000176909
0.937817,0.000167645
0.937869,0.000159431
0.937922,0.000152151
0.937956,0.000147739
0.938026,0.000139807
0.938096,0.000132922
0.938166,0.000126911
0.938236,0.000121642
0.938312,0.000116614
0.938387,0.000112191
0.938463,0.000108293
0.938577,0.000103267
0.938691,9.91E-05
0.938805,9.55E-05
0.938934,9.21E-05
0.93907,8.92E-05
0.939207,8.67E-05
0.939343,8.47E-05
0.93948,8.31E-05
0.939662,8.14E-05
0.939844,8.02E-05
0.940031,7.94E-05
0.940223,7.90E-05
0.940319,7.90E-05
0.940522,7.93E-05
0.940677,7.98E-05
0.940853,8.08E-05
0.941025,8.21E-05
0.941192,8.39E-05
0.941359,8.61E-05
0.941526,8.90E-05
0.941609,9.07E-05
0.941748,9.40E-05
0.941853,9.70E-05
0.941957,0.000100435
0.942061,0.00010447
0.942166,0.000109213
0.94227,0.000114828
0.942339,0.00011916
0.942409,0.000124054
0.942477,0.000129486
0.942544,0.000135522
0.942611,0.000142426
0.942678,0.000150359
0.942728,0.00015721
0.942781,0.000165096
0.942833,0.000173999
0.942885,0.000184135
0.942937,0.000195685
0.942972,0.000204291
0.943017,0.000216755
0.943059,0.000229787
0.943101,0.000244533
0.943142,0.000261284
0.94317,0.00027374
0.943198,0.000287374
0.943224,0.000301552
0.943249,0.000316215
0.943274,0.00033222
0.943299,0.000349722
0.943325,0.000368902
0.94335,0.000389962
0.943375,0.000413133
0.9434,0.000438675
0.943422,0.000463607
0.943451,0.000499916
0.943471,0.000526645
0.94349,0.000555611
0.94351,0.000587021
0.943529,0.000621087
0.943549,0.000658037
0.943568,0.000698094
0.943593,0.000754534
0.943618,0.000816923
0.943643,0.00088561
0.943668,0.000960768
0.943693,0.0010423
0.943722,0.00114222
0.943762,0.00129288
0.943812,0.00148247
0.943833,0.00155273
0.943853,0.00161628
0.943873,0.00167003
0.943893,0.0017119
0.943907,0.00173471
0.943922,0.00174942
0.943937,0.00175565
0.943942,0.0017558
0.943956,0.00175076
0.943971,0.00173769
0.94399,0.00170846
0.944009,0.00166704
0.94403,0.00161184
0.944051,0.00154365
0.944083,0.00142929
0.944148,0.00118956
0.94418,0.00107672
0.944211,0.000979719
0.94423,0.000922209
0.94425,0.00086865
0.944269,0.000818992
0.944289,0.000773104
0.944308,0.000730816
0.944328,0.000691917
0.944347,0.000656188
0.944372,0.000614538
0.944397,0.00057728
0.944422,0.000543966
0.944447,0.000514185
0.944472,0.000487559
0.944497,0.000463757
0.944522,0.000442477
0.944547,0.000423456
0.944575,0.00040469
0.944603,0.00038815
0.944631,0.000373596
0.944659,0.000360823
0.944687,0.000349654
0.944728,0.000335585
0.94477,0.000324371
0.944808,0.000316449
0.944845,0.000310394
0.944883,0.00030608
0.94492,0.000303385
0.944958,0.000302203
0.94497,0.000302144
0.94502,0.000303543
0.945069,0.00030751
0.945103,0.000311655
0.945135,0.000317082
0.945169,0.00032385
0.945202,0.000332022
0.945235,0.000341702
0.945278,0.000356924
0.945307,0.000368832
0.945336,0.000382338
0.945365,0.000397643
0.945394,0.000414958
0.945422,0.000434518
0.945451,0.000456607
0.945478,0.00047937
0.945502,0.00050242
0.945526,0.000527994
0.94555,0.000556408
0.945574,0.000588026
0.945598,0.000623272
0.945622,0.000662635
0.945646,0.000706682
0.945667,0.000748295
0.945684,0.000785786
0.9457,0.000826492
0.945717,0.000870729
0.945734,0.000918846
0.945751,0.000971222
0.945768,0.00102827
0.945785,0.00109042
0.9458,0.00115312
0.945822,0.00124862
0.945844,0.00135514
0.945865,0.00147372
0.945887,0.00160524
0.945909,0.00175028
0.945931,0.00191588
0.945954,0.00209544
0.945984,0.00235259
0.94604,0.00284648
0.946062,0.00302163
0.946078,0.00313808
0.946094,0.00323686
0.94611,0.00331389
0.946124,0.00335976
0.946137,0.00338433
0.946149,0.00339164
0.946166,0.00337538
0.946182,0.00333104
0.946198,0.0032607
0.946214,0.00316753
0.946231,0.00305546
0.946251,0.00289915
0.946279,0.00264905
0.946323,0.00226375
0.946344,0.00208004
0.946366,0.0019074
0.946388,0.00174769
0.946409,0.00160161
0.946431,0.00146906
0.946453,0.00134946
0.946467,0.00127649
0.946484,0.00119773
0.946501,0.00112538
0.946518,0.00105891
0.946535,0.000997871
0.946552,0.000941777
0.946568,0.000890206
0.946585,0.000842753
0.946602,0.000799052
0.946621,0.000753261
0.946641,0.000711473
0.94666,0.000673275
0.946679,0.000638307
0.946698,0.000606239
0.946718,0.000576787
0.946747,0.000536955
0.946768,0.00051011
0.946792,0.000482958
0.946816,0.000458311
0.94684,0.000435886
0.946864,0.000415439
0.946889,0.000396755
0.946925,0.000371639
0.946949,0.000356607
0.946984,0.000336618
0.94702,0.000318896
0.947055,0.000303099
0.947091,0.000288997
0.947126,0.000276382
0.947162,0.000265048
0.947197,0.000254846
0.947249,0.000241692
0.947299,0.00023087
0.947349,0.000221489
0.947398,0.000213336
0.947431,0.000208488
0.947498,0.000200044
0.947553,0.000194075
0.947609,0.000189015
0.947684,0.000183503
0.947758,0.000179234
0.947828,0.000176188
0.947895,0.000174114
0.947961,0.000172767
0.94806,0.000171962
0.948163,0.000172649
0.948266,0.000174775
0.948334,0.000177013
0.948415,0.000180546
0.948496,0.000185091
0.948576,0.000190733
0.948657,0.00019759
0.94873,0.000204922
0.948803,0.000213469
0.948875,0.000223457
0.948948,0.000235112
0.949005,0.00024558
0.949062,0.000257404
0.949119,0.000270737
0.949176,0.00028584
0.949233,0.00030307
0.949287,0.000321757
0.94934,0.000342466
0.949376,0.000357879
0.949411,0.000374738
0.949447,0.0003932
0.949482,0.000413458
0.949518,0.000435734
0.94955,0.000457956
0.949594,0.000491341
0.949623,0.000516046
0.949652,0.000542964
0.949681,0.000572351
0.94971,0.00060449
0.949739,0.000639708
0.949768,0.000678371
0.949802,0.000728399
0.949836,0.000784452
0.949859,0.000825597
0.949881,0.000870104
0.949904,0.000918288
0.949926,0.0009705
0.949949,0.00102711
0.949978,0.00110703
0.950007,0.00119582
0.950036,0.00129444
0.950065,0.00140386
0.950095,0.00152501
0.950124,0.00165867
0.950153,0.0018053
0.950182,0.00196487
0.950211,0.00213662
0.950249,0.0023811
0.950318,0.00282664
0.950353,0.00304009
0.950376,0.00316577
0.9504,0.0032719
0.950417,0.00333562
0.950435,0.00338369
0.950453,0.00341503
0.950471,0.00342788
0.950493,0.00341666
0.950515,0.00337706
0.950537,0.00331098
0.950559,0.00322155
0.950581,0.00311274
0.950609,0.00295637
0.950649,0.00270255
0.95071,0.00231031
0.95074,0.00212349
0.950769,0.00195282
0.950799,0.001797
0.950828,0.00165422
0.950857,0.00152438
0.950886,0.00140696
0.950905,0.00133518
0.950928,0.0012576
0.95095,0.00118622
0.950973,0.00112057
0.950996,0.00106022
0.951018,0.00100473
0.951041,0.000953692
0.951063,0.000906736
0.951086,0.000863513
0.951115,0.000812907
0.951144,0.000767329
0.951173,0.000726232
0.951202,0.000689137
0.951231,0.000655617
0.95126,0.000625303
0.951289,0.000597865
0.951319,0.000573019
0.951351,0.000548141
0.951383,0.000525848
0.951415,0.000505876
0.951464,0.000479781
0.951512,0.000457761
0.951561,0.000439297
0.951613,0.000422844
0.951668,0.000409205
0.951722,0.000398674
0.951777,0.000390998
0.951832,0.000385982
0.951888,0.000383443
0.951908,0.00038317
0.951961,0.000384002
0.952013,0.000387074
0.952066,0.00039242
0.952118,0.000400117
0.952171,0.000410286
0.952224,0.000423095
0.952276,0.000438763
0.952329,0.000457562
0.952381,0.000479825
0.952434,0.000505921
0.952482,0.000533188
0.952519,0.000557485
0.952557,0.000584484
0.952594,0.000614397
0.952632,0.000647463
0.95267,0.000683935
0.952715,0.000732567
0.95276,0.0007869
0.952805,0.000847333
0.95285,0.000914072
0.952895,0.000986917
0.952946,0.00107673
0.953019,0.00121322
0.95311,0.00138623
0.953146,0.00145042
0.953183,0.0015083
0.953217,0.00155516
0.95325,0.00159009
0.953283,0.0016141
0.953316,0.0016261
0.953332,0.00162737
0.953366,0.00162004
0.953399,0.00159974
0.953421,0.00157948
0.953458,0.00153619
0.953494,0.00148205
0.95353,0.00141964
0.953585,0.00131632
0.953694,0.00110072
0.953742,0.00100998
0.953787,0.000930388
0.953832,0.000856653
0.953877,0.00078904
0.953922,0.000727496
0.953952,0.00068971
0.953987,0.000648732
0.954023,0.000610911
0.954058,0.00057603
0.954093,0.000543874
0.954128,0.000514227
0.954163,0.000486887
0.954198,0.00046166
0.954233,0.000438366
0.954286,0.000406688
0.954338,0.00037848
0.954391,0.000353299
0.954444,0.00033076
0.954496,0.000310532
0.954549,0.000292327
0.954601,0.000275898
0.954654,0.000261031
0.954707,0.000247542
0.954759,0.000235272
0.954829,0.000220572
0.954899,0.000207515
0.95497,0.000195872
0.95504,0.000185458
0.955111,0.000175985
0.955184,0.000167269
0.955257,0.000159399
0.955329,0.000152256
0.9554,0.000145955
0.955503,0.000137753
0.955607,0.000130504
0.95572,0.000123519
0.955838,0.000117129
0.955957,0.000111521
0.95607,0.000106787
0.956182,0.000102548
0.956333,9.76E-05
0.956483,9.32E-05
0.956633,8.94E-05
0.956784,8.61E-05
0.956934,8.31E-05
0.95716,7.93E-05
0.95736,7.63E-05
0.95756,7.38E-05
0.957761,7.16E-05
0.958062,6.88E-05
0.958362,6.65E-05
0.958673,6.45E-05
0.95894,6.30E-05
0.959266,6.15E-05
0.959592,6.03E-05
0.960081,5.88E-05
0.96057,5.77E-05
0.961059,5.70E-05
0.961711,5.63E-05
0.962444,5.60E-05
0.962526,5.60E-05
0.963178,5.61E-05
0.96383,5.66E-05
0.964482,5.73E-05
0.965134,5.84E-05
0.965786,5.98E-05
0.966275,6.11E-05
0.966682,6.24E-05
0.96709,6.40E-05
0.967644,6.65E-05
0.968035,6.86E-05
0.968491,7.16E-05
0.968883,7.45E-05
0.969143,7.68E-05
0.969502,8.05E-05
0.969795,8.39E-05
0.970089,8.79E-05
0.970382,9.25E-05
0.970578,9.60E-05
0.970773,9.99E-05
0.970969,0.000104279
0.971165,0.00010919
0.97136,0.00011471
0.971556,0.000120966
0.971751,0.000128049
0.971898,0.000134003
0.972045,0.000140578
0.972191,0.000147846
0.972338,0.000155883
0.972485,0.000164774
0.972632,0.000174605
0.972778,0.000185463
0.972925,0.000197426
0.973072,0.000210546
0.973218,0.000224832
0.973316,0.000234968
0.973512,0.000256585
0.973927,0.000305104
0.974082,0.000322109
0.974204,0.000334047
0.974327,0.000344307
0.974449,0.000352059
0.974571,0.000357033
0.974689,0.000358965
0.974724,0.00035901
0.974832,0.000357479
0.97494,0.000353748
0.975056,0.000347391
0.975191,0.000337791
0.97537,0.0003221
0.975859,0.00027509
0.976054,0.000258036
0.976201,0.000246611
0.976348,0.000236467
0.976495,0.000227627
0.976641,0.000220066
0.976788,0.000213734
0.976935,0.000208532
0.977081,0.000204538
0.977228,0.000201551
0.9774,0.000199332
0.977593,0.000198323
0.977614,0.000198311
0.977804,0.000199109
0.977993,0.000201346
0.978163,0.000204557
0.978332,0.000208943
0.978501,0.000214535
0.97867,0.000221377
0.978839,0.000229529
0.979009,0.000239061
0.979178,0.00025005
0.979347,0.000262574
0.979516,0.000276704
0.979685,0.000292487
0.979892,0.000313921
0.980098,0.000337789
0.98032,0.00036568
0.980827,0.000432454
0.980997,0.00045324
0.981166,0.000471416
0.981293,0.000482852
0.98142,0.000492025
0.981547,0.000498585
0.981695,0.000502914
0.9818,0.00050388
0.981959,0.000501908
0.982117,0.000497136
0.982392,0.000485384
0.982646,0.000474496
0.982815,0.000469746
0.9829,0.000468904
0.983027,0.000469992
0.983154,0.000474495
0.983238,0.000479695
0.983323,0.000486895
0.983407,0.000496343
0.983491,0.000508293
0.983612,0.000529428
0.98372,0.000552825
0.983828,0.000579987
0.984094,0.00065424
0.984203,0.00068116
0.984269,0.000693891
0.984334,0.000703245
0.984399,0.00070824
0.984432,0.000708924
0.984503,0.000706087
0.984574,0.000697329
0.984621,0.000688331
0.984698,0.000668984
0.984775,0.000645134
0.98489,0.000603465
0.985158,0.000499894
0.98527,0.000459929
0.985379,0.000425363
0.985451,0.000404458
0.985523,0.000385243
0.985595,0.000367652
0.985667,0.000351594
0.985775,0.000330149
0.985883,0.000311548
0.985991,0.000295436
0.9861,0.000281489
0.986208,0.000269423
0.986316,0.00025899
0.986428,0.000249686
0.986548,0.000241245
0.986708,0.000231924
0.986824,0.000226402
0.98694,0.000221848
0.987104,0.000216781
0.987191,0.000214727
0.987365,0.000211704
0.987539,0.000210009
0.987713,0.000209536
0.987887,0.000210254
0.988061,0.000212112
0.988235,0.000215036
0.988409,0.000219042
0.988583,0.00022414
0.988757,0.00023035
0.988931,0.000237701
0.989105,0.000246226
0.989279,0.000255954
0.989453,0.000266904
0.989627,0.000279075
0.989801,0.000292427
0.990062,0.000314495
0.990442,0.000349579
0.990801,0.000382563
0.990975,0.00039695
0.991149,0.000409312
0.991303,0.000418272
0.991438,0.000423758
0.991588,0.000427272
0.991671,0.000427916
0.991801,0.000427127
0.991932,0.000424111
0.992062,0.000418994
0.992193,0.000411935
0.992366,0.000400074
0.992562,0.000384233
0.992932,0.000350521
0.99328,0.000318497
0.993541,0.000296322
0.993715,0.000282783
0.993889,0.000270379
0.994063,0.000259148
0.994237,0.000249092
0.994411,0.000240185
0.994585,0.000232388
0.994758,0.000225655
0.994932,0.000219937
0.995106,0.000215191
0.99528,0.000211377
0.995454,0.000208465
0.995628,0.000206433
0.995802,0.00020527
0.995933,0.000204903
0.996161,0.000205629
0.996324,0.000207094
0.996496,0.000209439
0.996674,0.000212931
0.996855,0.0002177
0.997036,0.000223761
0.997127,0.000227332
0.997354,0.00023797
0.997535,0.000248447
0.997671,0.000257629
0.997807,0.000268078
0.997943,0.000279927
0.998079,0.000293321
0.998215,0.000308412
0.998351,0.000325353
0.998487,0.000344296
0.998624,0.000365368
0.99876,0.000388643
0.998907,0.000416326
0.999054,0.000446413
