energy,sigma
0.176604,0.00723925
0.176612,0.0078737
0.176619,0.00857585
0.176627,0.00935054
0.176632,0.00995704
0.176638,0.010655
0.176644,0.0113988
0.176653,0.0125945
0.176661,0.0138702
0.176682,0.0169212
0.17669,0.018108
0.176696,0.0188153
0.176701,0.0194287
0.176707,0.019926
0.176713,0.0202879
0.176718,0.0204998
0.176723,0.0205551
0.176729,0.0204662
0.176735,0.0202117
0.176741,0.0198031
0.176746,0.0192578
0.176752,0.0185975
0.176759,0.0176645
0.17677,0.016154
0.176788,0.0134164
0.176796,0.0123035
0.176803,0.0112992
0.176811,0.0103678
0.176818,0.0095127
0.176826,0.00873368
0.176833,0.00802758
0.176841,0.00738992
0.176848,0.00681526
0.176856,0.00629808
0.176863,0.00583256
0.176871,0.00541358
0.176876,0.00515764
0.176882,0.00484265
0.176889,0.00455512
0.176896,0.00429232
0.176902,0.00405185
0.176909,0.00383148
0.176916,0.0036293
0.176922,0.00344354
0.176929,0.00327266
0.176937,0.00307913
0.176946,0.00290405
0.176954,0.00274533
0.176962,0.00260122
0.17697,0.00247007
0.176979,0.00235055
0.176987,0.00224141
0.176995,0.00214166
0.177007,0.00201705
0.177018,0.00190669
0.17703,0.00180882
0.177041,0.00172192
0.177053,0.00164474
0.177064,0.0015762
0.177075,0.00151537
0.177087,0.00146149
0.177102,0.00140073
0.177117,0.00134937
0.177132,0.00130643
0.177147,0.00127119
0.177162,0.00124289
0.177176,0.00122087
0.177191,0.0012047
0.177206,0.00119415
0.177225,0.00118855
0.177241,0.00119011
0.177257,0.00119755
0.177273,0.00121083
0.177289,0.00122994
0.177305,0.00125493
0.177321,0.00128587
0.177337,0.00132285
0.177353,0.00136596
0.177369,0.00141525
0.177385,0.0014707
0.177409,0.00156515
0.177433,0.00167216
0.177466,0.00183003
0.17751,0.00205623
0.177532,0.00215545
0.177553,0.00223897
0.177568,0.00228232
0.177582,0.0023132
0.177596,0.00233002
0.177607,0.00233293
0.17762,0.00232488
0.177634,0.00230325
0.177647,0.00226864
0.177661,0.00222218
0.177679,0.00214479
0.177701,0.00203573
0.177722,0.0019146
0.177779,0.00157923
0.177802,0.00145628
0.177826,0.00133379
0.177842,0.00125834
0.177858,0.00118801
0.177874,0.0011227
0.17789,0.00106227
0.177906,0.00100648
0.177922,0.000955069
0.177938,0.000907738
0.177954,0.000864202
0.177979,0.000805376
0.178003,0.000753512
0.178027,0.000707761
0.178051,0.000667373
0.178073,0.000633945
0.178096,0.000604113
0.178118,0.000577477
0.178141,0.000553726
0.178171,0.000525965
0.178199,0.000503529
0.178227,0.000483934
0.178255,0.000466904
0.178283,0.000452179
0.178316,0.000437838
0.178348,0.000425839
0.17838,0.000415912
0.178412,0.000407834
0.17846,0.000398789
0.178509,0.000392999
0.178541,0.000390762
0.178589,0.000389652
0.178646,0.000391451
0.178702,0.000396357
0.17875,0.000402971
0.178799,0.000411741
0.178847,0.000422669
0.178895,0.000435782
0.178943,0.000451148
0.178992,0.000468861
0.17904,0.000489054
0.179088,0.000511893
0.179137,0.000537599
0.179185,0.000566447
0.179233,0.000598807
0.179282,0.000635171
0.17933,0.000676251
0.179377,0.000722036
0.179408,0.000755862
0.17944,0.000793309
0.179471,0.000835361
0.1795,0.00087983
0.179522,0.000917341
0.179544,0.000959326
0.179566,0.00100688
0.179587,0.00106151
0.179607,0.00111817
0.17962,0.00116093
0.179633,0.00120851
0.179646,0.00126193
0.179659,0.00132249
0.179673,0.00139174
0.179682,0.0014505
0.179692,0.00151622
0.179701,0.00158017
0.179709,0.00165133
0.179718,0.00173091
0.179726,0.00182031
0.179735,0.00192126
0.179743,0.0020358
0.17975,0.00213214
0.179756,0.00223882
0.179763,0.00236477
0.179771,0.00252289
0.179776,0.00264055
0.179781,0.00276931
0.179786,0.00291052
0.179791,0.00306556
0.179796,0.00323608
0.179801,0.00342379
0.179805,0.00359841
0.179809,0.00378808
0.179814,0.00399422
0.179818,0.00421808
0.179822,0.00446113
0.179826,0.00472451
0.179831,0.00500943
0.179835,0.00531665
0.179841,0.00579563
0.179847,0.00632027
0.179853,0.00688647
0.179864,0.0078953
0.179875,0.00899133
0.179881,0.00961777
0.179886,0.00998026
0.179891,0.0102824
0.179895,0.0105115
0.179899,0.0106292
0.179902,0.0106969
0.179905,0.0107139
0.179909,0.0106723
0.179914,0.0105486
0.179918,0.010348
0.179923,0.0100787
0.179927,0.00976274
0.179933,0.00920996
0.179942,0.00838356
0.179954,0.00710858
0.179961,0.00651991
0.179967,0.00597767
0.179973,0.00548078
0.179977,0.00517559
0.179981,0.00489127
0.179985,0.00462713
0.179989,0.0043824
0.179994,0.00412496
0.179999,0.00388978
0.180003,0.003675
0.180008,0.00347895
0.180013,0.00329983
0.180017,0.00313616
0.180022,0.0029864
0.180027,0.00284925
0.180033,0.00269359
0.180038,0.00255356
0.180044,0.00242726
0.18005,0.00231308
0.180056,0.00220956
0.180062,0.0021155
0.180071,0.00198977
0.180079,0.00188151
0.180088,0.00178678
0.180096,0.00170268
0.180105,0.00162759
0.180113,0.00156027
0.180125,0.00148075
0.180136,0.00141106
0.180148,0.00134952
0.180159,0.0012948
0.180172,0.0012399
0.180186,0.00118575
0.180201,0.00113764
0.180215,0.0010946
0.180236,0.00103788
0.180258,0.000988399
0.180279,0.00094446
0.180309,0.000891766
0.180338,0.000845404
0.180367,0.000803908
0.180397,0.000766254
0.180432,0.000725178
0.180467,0.00068793
0.180502,0.000653307
0.180553,0.000607315
0.180601,0.000567976
0.18065,0.000532105
0.180699,0.000498773
0.180748,0.00046795
0.180797,0.000439652
0.180858,0.000408254
0.180918,0.000379795
0.180958,0.000362307
0.181017,0.000338908
0.181075,0.000317644
0.181134,0.000298297
0.181192,0.000280676
0.181251,0.000264605
0.181309,0.00024993
0.181368,0.000236512
0.181426,0.000224228
0.181485,0.000212966
0.181543,0.000202628
0.181602,0.000193126
0.18166,0.000184382
0.181748,0.000172549
0.181841,0.000161514
0.181904,0.000154681
0.18198,0.000147287
0.182055,0.000140588
0.182132,0.000134384
0.18221,0.000128754
0.182287,0.000123649
0.182364,0.000119017
0.18248,0.000112876
0.182596,0.00010754
0.182711,0.000102968
0.182827,9.90E-05
0.182943,9.57E-05
0.183059,9.28E-05
0.183175,9.05E-05
0.183291,8.85E-05
0.183406,8.71E-05
0.183522,8.60E-05
0.183599,8.54E-05
0.183792,8.48E-05
0.183947,8.51E-05
0.184063,8.58E-05
0.184178,8.69E-05
0.184294,8.84E-05
0.18441,9.04E-05
0.184526,9.30E-05
0.184642,9.62E-05
0.184787,0.000101217
0.184873,0.000104869
0.18496,0.000109101
0.18503,0.000112943
0.185111,0.000118041
0.18518,0.000123009
0.185267,0.000130123
0.185329,0.000135895
0.185391,0.000142359
0.185452,0.000149621
0.185514,0.000157809
0.185576,0.000167045
0.185622,0.000174784
0.185669,0.000183364
0.185715,0.000192868
0.185761,0.000203434
0.185808,0.000215223
0.185854,0.000228428
0.1859,0.000243284
0.185947,0.000260076
0.185978,0.000272517
0.186008,0.000286095
0.186039,0.000300953
0.18607,0.000317257
0.186101,0.0003352
0.186132,0.000355008
0.186162,0.000376224
0.186192,0.000399662
0.186222,0.0004257
0.186252,0.000454826
0.186275,0.000479926
0.186298,0.000507432
0.186322,0.000537675
0.186345,0.000570921
0.186368,0.000607535
0.18639,0.000645849
0.186412,0.000686993
0.186433,0.000732509
0.186454,0.000783006
0.186476,0.000839202
0.186497,0.000901368
0.186518,0.000969641
0.186539,0.00104622
0.186553,0.00110253
0.186567,0.00116358
0.186581,0.00122989
0.186594,0.00130201
0.18661,0.00138974
0.186623,0.00146886
0.186635,0.00155485
0.186648,0.00164848
0.186661,0.00175055
0.186673,0.00185847
0.186685,0.0019685
0.186696,0.002088
0.186708,0.00221794
0.18672,0.0023594
0.186731,0.00251355
0.186743,0.00268171
0.186754,0.00286524
0.186766,0.00306563
0.186777,0.00328444
0.186789,0.00352329
0.186801,0.00378376
0.186812,0.00406736
0.186824,0.00437533
0.186835,0.00470866
0.186847,0.00506756
0.186859,0.00545484
0.186874,0.00601689
0.186894,0.00676468
0.186923,0.00785542
0.186937,0.00835904
0.186947,0.00865946
0.186956,0.00892064
0.186966,0.00913336
0.186975,0.00928949
0.186985,0.00938298
0.186994,0.00941012
0.187002,0.00938088
0.18701,0.00930511
0.187016,0.00922979
0.187026,0.00902387
0.187037,0.00875272
0.187047,0.00843578
0.187063,0.00789176
0.18711,0.00610684
0.187125,0.00556691
0.187139,0.00510189
0.187153,0.00467264
0.187167,0.00428022
0.18718,0.00392383
0.187194,0.00360167
0.187208,0.0033112
0.187222,0.00304979
0.187236,0.00281464
0.18725,0.00260311
0.187264,0.00241265
0.187274,0.00228693
0.187285,0.00216158
0.187296,0.00204578
0.187306,0.00193869
0.187317,0.00183954
0.187333,0.00170422
0.18735,0.00158316
0.187362,0.00149938
0.187376,0.00141292
0.18739,0.00133387
0.187404,0.00126147
0.187418,0.00119502
0.187431,0.00113392
0.187445,0.00107766
0.187466,0.00100131
0.187483,0.000945399
0.1875,0.000894468
0.187517,0.000847966
0.187534,0.000805423
0.187551,0.000766431
0.187568,0.000730676
0.187594,0.000682322
0.187617,0.000642366
0.18764,0.000608042
0.187662,0.000577017
0.187685,0.000548833
0.187707,0.000523257
0.187738,0.000492363
0.187769,0.000464765
0.1878,0.000440391
0.187831,0.000418915
0.187864,0.000398604
0.187898,0.000379662
0.187933,0.000363022
0.187968,0.000348389
0.188003,0.000335457
0.188038,0.000324041
0.188073,0.000314031
0.188126,0.000301329
0.188183,0.000290216
0.18824,0.000281559
0.188295,0.000275242
0.188345,0.000270969
0.188395,0.000267988
0.188457,0.000265949
0.188502,0.00026544
0.18856,0.000266156
0.188618,0.000268156
0.18869,0.000272445
0.188756,0.000278194
0.188823,0.000285672
0.18889,0.000294942
0.188957,0.000306101
0.189023,0.000319287
0.18909,0.000334676
0.189157,0.000352495
0.189207,0.000367622
0.189257,0.000384407
0.189307,0.000403011
0.189357,0.000423595
0.189407,0.000446353
0.189457,0.000471734
0.189507,0.000499773
0.189557,0.000530877
0.189607,0.000565407
0.189657,0.000603773
0.189707,0.000646442
0.189757,0.00069394
0.189807,0.000746867
0.189857,0.000805881
0.189907,0.000871704
0.189957,0.000944755
0.189991,0.000998153
0.190041,0.00108581
0.190091,0.00118304
0.190141,0.00129043
0.190191,0.00140827
0.190241,0.00153646
0.190291,0.00167422
0.190358,0.00186984
0.190481,0.00224363
0.190535,0.00239757
0.190585,0.00252707
0.190635,0.00264222
0.190752,0.00288173
0.190786,0.00296161
0.19081,0.00303384
0.190833,0.00311892
0.190856,0.00322691
0.190871,0.0033167
0.190886,0.00342497
0.190902,0.00355605
0.190913,0.00367259
0.190925,0.00380783
0.190935,0.00394728
0.190945,0.00410703
0.190955,0.00429036
0.190966,0.00450108
0.190976,0.00474372
0.190984,0.0049496
0.190991,0.00517843
0.190999,0.00543263
0.191007,0.00571458
0.191014,0.00601112
0.191021,0.00633704
0.191029,0.00669408
0.191036,0.00708331
0.191043,0.00750519
0.191054,0.00819657
0.191065,0.00894787
0.191089,0.0106489
0.191097,0.0111761
0.191105,0.011645
0.191111,0.0119426
0.191117,0.0121825
0.191123,0.0123555
0.191128,0.0124544
0.191133,0.0124772
0.191139,0.0124412
0.191144,0.0123416
0.191147,0.0122411
0.191155,0.0119642
0.191162,0.0115983
0.191168,0.0111875
0.191178,0.0104856
0.191205,0.00844579
0.191215,0.00771851
0.191225,0.00706571
0.191235,0.00646883
0.191241,0.00610291
0.191248,0.0057621
0.191254,0.00544565
0.191261,0.00515228
0.191267,0.00488071
0.191274,0.00459505
0.191282,0.00433374
0.191289,0.0040946
0.191297,0.00387562
0.191304,0.00367482
0.191311,0.00349053
0.191319,0.0033211
0.191326,0.00316511
0.191335,0.00298699
0.191345,0.00282556
0.191354,0.00267883
0.191363,0.00254511
0.191372,0.00242288
0.191382,0.00231089
0.191395,0.0021597
0.191407,0.00204495
0.191422,0.00191982
0.191436,0.00180803
0.19145,0.00170768
0.191464,0.00161721
0.191479,0.00153532
0.191493,0.00146087
0.191507,0.00139285
0.191529,0.00129923
0.191552,0.00121585
0.191574,0.00114203
0.191596,0.00107594
0.191618,0.00101627
0.191641,0.000960691
0.191665,0.000907459
0.191689,0.000859227
0.191714,0.000815311
0.191746,0.000762512
0.191771,0.000725016
0.191799,0.000687698
0.191836,0.000642721
0.191873,0.000602312
0.19191,0.000565949
0.191947,0.000533062
0.191984,0.000503191
0.192021,0.000475948
0.192058,0.000451014
0.192095,0.000428118
0.192132,0.000407033
0.192187,0.000378379
0.192238,0.000354813
0.192286,0.000334444
0.192335,0.000315875
0.192387,0.000297733
0.192439,0.000281185
0.192491,0.000266051
0.192543,0.000252209
0.192612,0.000235424
0.192681,0.000220311
0.192751,0.000206698
0.19282,0.000194387
0.192889,0.000183198
0.192958,0.000173013
0.193028,0.000163701
0.193097,0.000155247
0.193166,0.000147377
0.193259,0.000137881
0.193351,0.00012934
0.193443,0.000121631
0.193536,0.000114647
0.193628,0.0001083
0.193721,0.000102515
0.193813,9.72E-05
0.193905,9.24E-05
0.193998,8.79E-05
0.19409,8.38E-05
0.194182,8.00E-05
0.194321,7.49E-05
0.19446,7.03E-05
0.194598,6.61E-05
0.194737,6.24E-05
0.194875,5.90E-05
0.195014,5.60E-05
0.195152,5.32E-05
0.195291,5.07E-05
0.195383,4.91E-05
0.195568,4.62E-05
0.195763,4.35E-05
0.195946,4.12E-05
0.196137,3.90E-05
0.196332,3.71E-05
0.196527,3.53E-05
0.196657,3.42E-05
0.196917,3.22E-05
0.197176,3.05E-05
0.197436,2.90E-05
0.197696,2.76E-05
0.197956,2.64E-05
0.198215,2.53E-05
0.198475,2.44E-05
0.198735,2.35E-05
0.198995,2.27E-05
0.199255,2.21E-05
0.199514,2.15E-05
0.199904,2.07E-05
0.200294,2.00E-05
0.200683,1.95E-05
0.201073,1.91E-05
0.201463,1.88E-05
0.201852,1.86E-05
0.202242,1.85E-05
0.202729,1.86E-05
0.203021,1.88E-05
0.203281,1.89E-05
0.203541,1.92E-05
0.203671,1.94E-05
0.20393,1.98E-05
0.20419,2.03E-05
0.204385,2.07E-05
0.20458,2.13E-05
0.204775,2.19E-05
0.204969,2.27E-05
0.205151,2.35E-05
0.205333,2.45E-05
0.205489,2.56E-05
0.205645,2.67E-05
0.205749,2.76E-05
0.205853,2.87E-05
0.205957,2.98E-05
0.20606,3.11E-05
0.206164,3.26E-05
0.206268,3.43E-05
0.206372,3.62E-05
0.20645,3.78E-05
0.206528,3.97E-05
0.206606,4.18E-05
0.206684,4.42E-05
0.206742,4.62E-05
0.206801,4.84E-05
0.206859,5.09E-05
0.206918,5.36E-05
0.206976,5.67E-05
0.207028,5.98E-05
0.207077,6.30E-05
0.207125,6.66E-05
0.207163,6.96E-05
0.207201,7.30E-05
0.207238,7.66E-05
0.207276,8.07E-05
0.20731,8.46E-05
0.207344,8.89E-05
0.207377,9.37E-05
0.207411,9.88E-05
0.207442,0.000104086
0.207474,0.000109865
0.207505,0.000116223
0.207536,0.000123237
0.207567,0.000130996
0.207598,0.000139606
0.207629,0.000149181
0.207653,0.000157087
0.207676,0.000165712
0.2077,0.000175111
0.207723,0.000185374
0.207746,0.000196611
0.20777,0.000208937
0.207793,0.000222487
0.207816,0.000237409
0.20784,0.000253877
0.207863,0.000272081
0.207887,0.00029224
0.20791,0.000314594
0.207933,0.000339397
0.207957,0.000366899
0.20798,0.000397491
0.208004,0.000431521
0.208027,0.000469281
0.208048,0.000506209
0.208067,0.000543861
0.208087,0.000584523
0.208106,0.000628194
0.208126,0.000674735
0.208155,0.000749219
0.20822,0.000922862
0.208244,0.000983269
0.20826,0.00101948
0.208277,0.00105241
0.208295,0.00107981
0.208308,0.00109488
0.208322,0.00110483
0.208335,0.00110935
0.208339,0.00110962
0.208353,0.00110661
0.208366,0.00109799
0.20838,0.00108406
0.208393,0.00106522
0.208411,0.00103413
0.208428,0.000996922
0.208455,0.000932887
0.208533,0.000723496
0.208557,0.000665108
0.20858,0.000610528
0.208604,0.000560176
0.208627,0.000514167
0.20865,0.000472406
0.208674,0.000434671
0.208697,0.000400672
0.20872,0.000370086
0.208744,0.000342585
0.208767,0.000317857
0.208791,0.000295604
0.208814,0.000275559
0.208837,0.000257477
0.208861,0.00024114
0.208884,0.000226353
0.208907,0.000212948
0.208931,0.000200769
0.208954,0.000189686
0.208978,0.00017958
0.209001,0.000170349
0.209032,0.000159244
0.209063,0.000149346
0.209095,0.000140496
0.209126,0.000132561
0.209157,0.000125426
0.209188,0.000118994
0.209219,0.000113184
0.20925,0.000107953
0.209282,0.000103178
0.209315,9.85E-05
0.209349,9.42E-05
0.209383,9.03E-05
0.209417,8.69E-05
0.209454,8.33E-05
0.209511,7.87E-05
0.209567,7.47E-05
0.209616,7.17E-05
0.209665,6.90E-05
0.209717,6.65E-05
0.209775,6.41E-05
0.209834,6.20E-05
0.209892,6.02E-05
0.20997,5.83E-05
0.210048,5.67E-05
0.210126,5.54E-05
0.210204,5.44E-05
0.210321,5.35E-05
0.210438,5.30E-05
0.210502,5.29E-05
0.210632,5.32E-05
0.210736,5.38E-05
0.21084,5.47E-05
0.210944,5.59E-05
0.211048,5.74E-05
0.211152,5.92E-05
0.211256,6.15E-05
0.211353,6.39E-05
0.211451,6.69E-05
0.211542,7.00E-05
0.211632,7.36E-05
0.211702,7.68E-05
0.211772,8.04E-05
0.211845,8.46E-05
0.211918,8.94E-05
0.211973,9.35E-05
0.212028,9.80E-05
0.212083,0.000103087
0.212137,0.000108751
0.212192,0.000115141
0.212241,0.000121549
0.212287,0.000128287
0.212332,0.000135806
0.212378,0.000144381
0.212424,0.000154169
0.212454,0.000161496
0.212489,0.000170775
0.212523,0.00018123
0.212549,0.000189956
0.212575,0.000199574
0.212601,0.000210119
0.212626,0.000221574
0.212652,0.000234371
0.212677,0.000248772
0.212702,0.000265042
0.212728,0.000283546
0.212745,0.000297353
0.212761,0.00031253
0.212778,0.000329284
0.212795,0.000347857
0.212812,0.000368548
0.212829,0.000391713
0.212846,0.00041779
0.212859,0.000439566
0.212873,0.000467289
0.212889,0.000500573
0.212899,0.000525309
0.212909,0.000552404
0.212919,0.000582172
0.21293,0.000614983
0.21294,0.000651282
0.212949,0.000686512
0.212957,0.000719745
0.212965,0.000755934
0.212973,0.000795452
0.21298,0.00083874
0.212988,0.00088631
0.212996,0.000938767
0.213004,0.00099683
0.213011,0.00105214
0.213019,0.00112991
0.213025,0.00118739
0.213031,0.00124999
0.213036,0.00131839
0.213042,0.00139332
0.213048,0.00147567
0.213053,0.00156645
0.213058,0.00164507
0.213062,0.00173043
0.213067,0.00182335
0.213071,0.00192475
0.213076,0.00203578
0.21308,0.00215767
0.213085,0.00229196
0.213089,0.00244041
0.213095,0.00262838
0.213098,0.00276711
0.213101,0.00291811
0.213105,0.00308291
0.213108,0.00326331
0.213112,0.00346136
0.213115,0.00367953
0.213118,0.00389549
0.213121,0.00410516
0.213123,0.00433359
0.213126,0.00458315
0.213129,0.00485669
0.213132,0.00515752
0.213134,0.00548948
0.213137,0.00585724
0.21314,0.00622952
0.213142,0.00660099
0.213144,0.00700948
0.213146,0.00746025
0.213149,0.00795961
0.213151,0.00851491
0.213153,0.00913479
0.213155,0.00964828
0.213156,0.0102084
0.213158,0.0108617
0.21316,0.0115818
0.213162,0.0123781
0.213164,0.0132595
0.213165,0.0142382
0.213167,0.015325
0.213169,0.0162204
0.21317,0.0171895
0.213171,0.018444
0.213173,0.0196442
0.213174,0.0209482
0.213176,0.0223642
0.213177,0.0239011
0.213178,0.0255673
0.21318,0.0273708
0.213181,0.0293195
0.213183,0.0312894
0.213184,0.0342906
0.213186,0.0375841
0.213188,0.0411769
0.21319,0.0450758
0.213192,0.0492754
0.213194,0.0539479
0.213196,0.0589169
0.213198,0.0668643
0.213202,0.076899
0.213207,0.0941428
0.213211,0.103452
0.213213,0.109875
0.213216,0.115625
0.213217,0.118871
0.213219,0.121575
0.213221,0.123516
0.213222,0.124944
0.213224,0.125837
0.213226,0.126186
0.213227,0.125899
